FILENAME,real_ratio,total_red,total_yellow,PLATE,TREATMENT,TREAT.ID,
maskedImage2758.png,0.475713067,60807,95358,19,8,19.8,
maskedImage2759.png,0.327885568,34439,89563,19,8,19.8,
maskedImage2766.png,0.595851636,85091,99483,20,1,20.1,
maskedImage2768.png,0.29271442,40334,99949,20,1,20.1,
maskedImage2779.png,0.001531484,1006,137822,20,1,20.1,
maskedImage2761.png,0.892414944,219231,178066,20,2,20.2,
maskedImage2773.png,0.848292956,219846,175900,20,2,20.2,
maskedImage2778.png,0.925630349,156157,117429,20,2,20.2,
maskedImage2767.png,0.973319673,356699,257139,20,3,20.3,
maskedImage2776.png,0.971116714,264146,189317,20,3,20.3,
maskedImage2780.png,0.821064125,214767,192385,20,3,20.3,
maskedImage2763.png,0.883883129,131367,98402,20,4,20.4,
maskedImage2775.png,0.336573369,10383,27134,20,4,20.4,
maskedImage2781.png,0.927914852,168165,132594,20,4,20.4,
maskedImage2765.png,0.958393052,257077,185540,20,5,20.5,
maskedImage2770.png,0.931243486,225217,169466,20,5,20.5,
maskedImage2774.png,0.740491175,166255,161622,20,5,20.5,
maskedImage2764.png,0.934586715,262017,189618,20,6,20.6,
maskedImage2769.png,0.741873836,180873,161872,20,6,20.6,
maskedImage2782.png,0.831911988,300328,251545,20,6,20.6,
maskedImage2771.png,0.088070983,2658,33155,20,7,20.7,
maskedImage2783.png,0.032876348,1582,51259,20,7,20.7,
maskedImage2784.png,0.226552053,7999,34693,20,7,20.7,
maskedImage2762.png,0.892183848,250104,192146,20,8,20.8,
maskedImage2772.png,0.830839783,379789,310959,20,8,20.8,
maskedImage2777.png,0.840991232,204589,173220,20,8,20.8,
maskedImage2788.png,0.000237069,30,125723,21,1,21.1,
maskedImage2798.png,0.038269094,12726,163037,21,1,21.1,
maskedImage2805.png,0.548519151,150097,193927,21,1,21.1,
maskedImage2794.png,0.832342954,130968,107307,21,2,21.2,
maskedImage2802.png,0.741029293,166253,158327,21,2,21.2,
maskedImage2808.png,0.770691888,152333,143286,21,2,21.2,
maskedImage2790.png,0.680054334,70332,80525,21,3,21.3,
maskedImage2801.png,0.860086522,314449,248965,21,3,21.3,
maskedImage2803.png,0.928696391,290224,223014,21,3,21.3,
maskedImage2786.png,0.555042614,8309,10580,21,4,21.4,
maskedImage2789.png,0.918120805,21662,16644,21,4,21.4,
maskedImage2797.png,0.371786701,21326,54687,21,4,21.4,
maskedImage2787.png,0.724388679,74355,70686,21,5,21.5,
maskedImage2804.png,0.82545316,161760,129747,21,5,21.5,
maskedImage2806.png,0.878437833,176707,138162,21,5,21.5,
maskedImage2785.png,0.907228496,388774,293584,21,6,21.6,
maskedImage2793.png,1.018531318,422758,296444,21,6,21.6,
maskedImage2795.png,0.839189342,178075,138156,21,6,21.6,
maskedImage2791.png,0.884987848,453603,350379,21,7,21.7,
maskedImage2792.png,0.982843174,247122,174400,21,7,21.7,
maskedImage2796.png,0.827082151,165554,128016,21,7,21.7,
maskedImage2799.png,1.03309817,437423,306712,21,8,21.8,
maskedImage2800.png,0.770292571,214524,198740,21,8,21.8,
maskedImage2807.png,0.834770051,224094,185512,21,8,21.8,
maskedImage2811.png,0.84604182,216308,165584,22,1,22.1,
maskedImage2816.png,0,0,102559,22,1,22.1,
maskedImage2830.png,0.020335885,1271,60854,22,1,22.1,
maskedImage2820.png,0.60426924,71742,73516,22,2,22.2,
maskedImage2824.png,0.980326753,348367,244193,22,2,22.2,
maskedImage2831.png,0.817712093,252626,225195,22,2,22.2,
maskedImage2817.png,0.76574613,263197,220396,22,3,22.3,
maskedImage2821.png,0.637669221,66503,73872,22,3,22.3,
maskedImage2832.png,0.709196295,192361,199167,22,3,22.3,
maskedImage2814.png,0.422311076,18495,31239,22,4,22.4,
maskedImage2826.png,0.868414466,225594,174835,22,4,22.4,
maskedImage2829.png,0.648751122,83184,92026,22,4,22.4,
maskedImage2813.png,9.55E-05,3,40975,22,5,22.5,
maskedImage2818.png,0,0,41937,22,5,22.5,
maskedImage2828.png,0,0,42162,22,5,22.5,
maskedImage2819.png,0.970270382,274997,194941,22,6,22.6,
maskedImage2823.png,0.855841422,181924,140703,22,6,22.6,
maskedImage2825.png,0.836623194,239781,199966,22,6,22.6,
maskedImage2810.png,0.065604909,2591,40072,22,7,22.7,
maskedImage2812.png,0.160047598,3522,19288,22,7,22.7,
maskedImage2815.png,0.085197309,5546,64260,22,7,22.7,
maskedImage2809.png,0.785821946,191328,165096,22,8,22.8,
maskedImage2822.png,0.846994022,206572,161685,22,8,22.8,
maskedImage2827.png,0.795513374,178960,163534,22,8,22.8,
maskedImage2840.png,0.24779509,35205,115263,23,1,23.1,
maskedImage2845.png,0.171653176,22454,83593,23,1,23.1,
maskedImage2846.png,0.043586028,3157,55049,23,1,23.1,
maskedImage2843.png,0.966868845,168264,119966,23,2,23.2,
maskedImage2848.png,0.880789122,116407,90403,23,2,23.2,
maskedImage2855.png,0.952073701,217234,155514,23,2,23.2,
maskedImage2835.png,0.957458305,205872,148504,23,3,23.3,
maskedImage2842.png,0.815103587,132657,105218,23,3,23.3,
maskedImage2851.png,0.929260911,212659,154877,23,3,23.3,
maskedImage2838.png,0.835698129,75154,60700,23,4,23.4,
maskedImage2852.png,0.797855025,252878,225342,23,4,23.4,
maskedImage2854.png,0.794806037,204466,169754,23,4,23.4,
maskedImage2836.png,0.778046741,67532,57319,23,5,23.5,
maskedImage2847.png,0.750437132,93517,79942,23,5,23.5,
maskedImage2849.png,0.955580977,272201,194349,23,5,23.5,
maskedImage2841.png,0.818118853,91390,72266,23,6,23.6,
maskedImage2850.png,0.769948441,88316,72435,23,6,23.6,
maskedImage2856.png,0.636148021,85892,99473,23,6,23.6,
maskedImage2833.png,0.926397006,431788,316095,23,7,23.7,
maskedImage2844.png,0.650071764,87316,102812,23,7,23.7,
maskedImage2853.png,0.75700905,92256,84776,23,7,23.7,
maskedImage2834.png,0.087216518,2937,33467,23,8,23.8,
maskedImage2837.png,0.923188289,41799,30436,23,8,23.8,
maskedImage2839.png,0.420825531,17592,33383,23,8,23.8,
'maskedImage271.png',0.570749078,167208,237599,24,1,24.1,
'maskedImage275.png',0.784063745,306735,277964,24,1,24.1,
'maskedImage284.png',0.939000578,530446,413254,24,1,24.1,
'maskedImage268.png',0.86040787,389231,313465,24,2,24.2,
'maskedImage273.png',0.721077686,133352,139399,24,2,24.2,
'maskedImage281.png',0.79383604,360377,325084,24,2,24.2,
'maskedImage266.png',0.572710293,127102,161140,24,3,24.3,
'maskedImage272.png',0.847218502,238570,197372,24,3,24.3,
'maskedImage274.png',0.701579315,123352,121906,24,3,24.3,
'maskedImage267.png',0.72414155,173291,174727,24,4,24.4,
'maskedImage276.png',0.357294446,38367,89514,24,4,24.4,
'maskedImage285.png',0.901201467,923140,711478,24,4,24.4,
'maskedImage270.png',0,0,29058,24,5,24.5,
'maskedImage280.png',0.171005186,18773,85311,24,5,24.5,
'maskedImage287.png',0.006568144,360,39559,24,5,24.5,
'maskedImage269.png',0.067520313,3842,53221,24,6,24.6,
'maskedImage282.png',0.010858835,205,19037,24,6,24.6,
'maskedImage288.png',0.086414726,8742,131143,24,6,24.6,
'maskedImage278.png',0.381926663,105976,222692,24,7,24.7,
'maskedImage283.png',0.607157747,162313,209440,24,7,24.7,
'maskedImage286.png',0.800776367,412614,371012,24,7,24.7,
'maskedImage265.png',0.736079666,148269,141279,24,8,24.8,
'maskedImage277.png',0.662658487,81351,98906,24,8,24.8,
'maskedImage279.png',0.894638371,730732,558241,24,8,24.8,
maskedImage2858.png,0,32,117867,25,1,25.1,
maskedImage2864.png,0.676034204,183605,163017,25,1,25.1,
maskedImage2879.png,0.00082352,962,142837,25,1,25.1,
maskedImage2860.png,0.84683834,211053,164117,25,2,25.2,
maskedImage2873.png,0.875601986,282471,209314,25,2,25.2,
maskedImage2876.png,0.928844336,286947,204562,25,2,25.2,
maskedImage2865.png,0.766059717,138788,122963,25,3,25.3,
maskedImage2868.png,0.030177515,114,2314,25,3,25.3,
maskedImage2875.png,0.71445464,231092,228793,25,3,25.3,
maskedImage2857.png,0.798548772,149746,126798,25,4,25.4,
maskedImage2867.png,0.971957942,344511,243585,25,4,25.4,
maskedImage2874.png,0.824511372,276782,226088,25,4,25.4,
maskedImage2869.png,0.806736767,387095,355229,25,5,25.5,
maskedImage2870.png,0.933418947,227807,164244,25,5,25.5,
maskedImage2880.png,0.888937649,282512,215565,25,5,25.5,
maskedImage2859.png,0.700454354,54838,56452,25,6,25.6,
maskedImage2866.png,0.638601662,96276,108922,25,6,25.6,
maskedImage2877.png,0.813034695,283101,250013,25,6,25.6,
maskedImage2862.png,0.707045846,128386,115207,25,7,25.7,
maskedImage2871.png,0.854358469,186270,141881,25,7,25.7,
maskedImage2872.png,0.859224092,174765,130528,25,7,25.7,
maskedImage2861.png,0.988829437,351334,242465,25,8,25.8,
maskedImage2863.png,0.708736149,224636,231151,25,8,25.8,
maskedImage2878.png,0.845027508,276993,217357,25,8,25.8,
maskedImage2887.png,0.003346973,1221,148914,26,1,26.1,
maskedImage2889.png,0.029904927,5780,119431,26,1,26.1,
maskedImage2893.png,0.000630684,132,111605,26,1,26.1,
maskedImage2885.png,0.947768235,158185,115828,26,2,26.2,
maskedImage2886.png,0.843398488,279706,228393,26,2,26.2,
maskedImage2899.png,0.710286994,115982,121196,26,2,26.2,
maskedImage2891.png,0.469922963,47433,82812,26,3,26.3,
maskedImage2892.png,0.422824716,22978,45242,26,3,26.3,
maskedImage2903.png,0.524074396,42544,66932,26,3,26.3,
maskedImage2894.png,0.726295443,192324,177218,26,4,26.4,
maskedImage2896.png,0.766620499,148796,122809,26,4,26.4,
maskedImage2900.png,0.706049985,76494,83005,26,4,26.4,
maskedImage2882.png,0.82071626,158262,127859,26,5,26.5,
maskedImage2884.png,0.783517854,196442,172324,26,5,26.5,
maskedImage2901.png,0.741845525,139272,129940,26,5,26.5,
maskedImage2888.png,0.710638349,228620,220648,26,6,26.6,
maskedImage2890.png,0.648533906,104457,114150,26,6,26.6,
maskedImage2895.png,0.896867327,283922,209171,26,6,26.6,
maskedImage2881.png,0.593543147,124799,170273,26,7,26.7,
maskedImage2902.png,0.745890089,140479,131547,26,7,26.7,
maskedImage2904.png,0.431220449,20488,40635,26,7,26.7,
maskedImage2883.png,0.134972728,10054,66123,26,8,26.8,
maskedImage2897.png,0.027573173,1762,54442,26,8,26.8,
maskedImage2898.png,0.058042686,1301,26596,26,8,26.8,
maskedImage2905.png,0,38,82488,27,1,27.1,
maskedImage2906.png,0,0,92231,27,1,27.1,
maskedImage2918.png,0.569572205,114639,146515,27,1,27.1,
maskedImage2913.png,0.782898329,107275,102263,27,2,27.2,
maskedImage2914.png,0.963227687,516848,368174,27,2,27.2,
maskedImage2921.png,0.870996313,183059,148574,27,2,27.2,
maskedImage2912.png,0.932929132,337069,257285,27,3,27.3,
maskedImage2923.png,0.936726987,288732,215500,27,3,27.3,
maskedImage2927.png,0.684609693,74883,83634,27,3,27.3,
maskedImage2907.png,0.850933305,233228,197907,27,4,27.4,
maskedImage2916.png,0.927952483,227974,166484,27,4,27.4,
maskedImage2928.png,0.674547728,63706,71347,27,4,27.4,
maskedImage2911.png,0.885714286,325526,264656,27,5,27.5,
maskedImage2915.png,0.755636418,132388,130455,27,5,27.5,
maskedImage2919.png,0.900198392,268904,207268,27,5,27.5,
maskedImage2920.png,0.787368631,167787,156210,27,6,27.6,
maskedImage2925.png,0.867466745,204462,164028,27,6,27.6,
maskedImage2926.png,0.836292731,147189,126466,27,6,27.6,
maskedImage2908.png,0.807593011,273550,239961,27,7,27.7,
maskedImage2922.png,0.788470353,247280,220765,27,7,27.7,
maskedImage2924.png,0.876237624,218325,181199,27,7,27.7,
maskedImage2909.png,0.786845236,135232,122272,27,8,27.8,
maskedImage2910.png,0.820582475,91573,76519,27,8,27.8,
maskedImage2917.png,0.779086594,94901,93370,27,8,27.8,
maskedImage2935.png,0.018925784,1743,63253,28,1,28.1,
maskedImage2940.png,0.003874483,311,78064,28,1,28.1,
maskedImage2946.png,0.657900154,287497,304598,28,1,28.1,
maskedImage2932.png,0.83564047,204462,170030,28,2,28.2,
maskedImage2945.png,0.857106727,121958,97494,28,2,28.2,
maskedImage2947.png,0.923723197,518351,392100,28,2,28.2,
maskedImage2933.png,0.885267697,190081,147341,28,3,28.3,
maskedImage2942.png,0.752258161,76422,68814,28,3,28.3,
maskedImage2948.png,0.832898587,134319,115194,28,3,28.3,
maskedImage2931.png,0.78126224,110053,108020,28,4,28.4,
maskedImage2950.png,0.862310572,160811,130916,28,4,28.4,
maskedImage2951.png,0.590135789,37161,47375,28,4,28.4,
maskedImage2930.png,0.625836783,41181,52591,28,5,28.5,
maskedImage2938.png,1.026557174,260483,179311,28,5,28.5,
maskedImage2952.png,0.685347135,111067,123524,28,5,28.5,
maskedImage2941.png,0.841657266,220101,184700,28,6,28.6,
maskedImage2943.png,0.861784404,159882,125189,28,6,28.6,
maskedImage2944.png,0.826425987,146622,122132,28,6,28.6,
maskedImage2929.png,0.738027553,119692,118942,28,7,28.7,
maskedImage2936.png,0.946246776,217226,160225,28,7,28.7,
maskedImage2937.png,0.797718923,107752,93348,28,7,28.7,
maskedImage2934.png,0.919717025,218888,168929,28,8,28.8,
maskedImage2939.png,0.911207791,217710,167426,28,8,28.8,
maskedImage2949.png,0.930097641,325638,244604,28,8,28.8,
maskedImage2958.png,0.277889463,53974,132521,29,1,29.1,
maskedImage2959.png,0.000392783,64,66699,29,1,29.1,
maskedImage2966.png,0,66,78350,29,1,29.1,
maskedImage2955.png,0.886266768,359099,278603,29,2,29.2,
maskedImage2970.png,0.897190244,299054,228764,29,2,29.2,
maskedImage2971.png,0.859279807,241719,205063,29,2,29.2,
maskedImage2953.png,0.32342774,17237,41390,29,3,29.3,
maskedImage2957.png,0.368818926,13195,26903,29,3,29.3,
maskedImage2967.png,0.177233927,11325,51288,29,3,29.3,
maskedImage2954.png,0.695681929,71888,78183,29,4,29.4,
maskedImage2964.png,0.709389617,83466,86523,29,4,29.4,
maskedImage2965.png,0.869425142,156266,120856,29,4,29.4,
maskedImage2960.png,0.818759751,128101,111257,29,5,29.5,
maskedImage2963.png,0.936308724,213361,157952,29,5,29.5,
maskedImage2973.png,0.913073628,259440,205163,29,5,29.5,
maskedImage2961.png,0.047838203,3713,50670,29,6,29.6,
maskedImage2962.png,0.096468498,4297,34910,29,6,29.6,
maskedImage2974.png,0.089871612,2544,21601,29,6,29.6,
maskedImage2956.png,0.799359833,176515,154612,29,7,29.7,
maskedImage2975.png,0.823590979,154513,129922,29,7,29.7,
maskedImage2976.png,0.898848412,300033,242529,29,7,29.7,
maskedImage2968.png,0.878344631,175027,135509,29,8,29.8,
maskedImage2969.png,0.976252693,375549,263484,29,8,29.8,
maskedImage2972.png,0.789252676,137410,125103,29,8,29.8,
maskedImage2989.png,0.001147058,174,72973,30,1,30.1,
maskedImage2990.png,0,38,137275,30,1,30.1,
maskedImage2996.png,0.509647076,98765,142199,30,1,30.1,
maskedImage2986.png,0.788531825,84355,71380,30,2,30.2,
maskedImage2998.png,0.820402052,178537,151113,30,2,30.2,
maskedImage2999.png,0.496941482,30260,48909,30,2,30.2,
maskedImage2979.png,0.807190123,130935,113991,30,3,30.3,
maskedImage2983.png,0.819033864,207508,179160,30,3,30.3,
maskedImage3000.png,0.735914889,90075,86413,30,3,30.3,
maskedImage2980.png,0.925908001,308192,230506,30,4,30.4,
maskedImage2985.png,0.717542775,60256,62273,30,4,30.4,
maskedImage2992.png,0.76022715,101402,91064,30,4,30.4,
maskedImage2977.png,0.733110224,155450,155688,30,5,30.5,
maskedImage2982.png,0.750859275,138592,133495,30,5,30.5,
maskedImage2994.png,0.766716285,88513,85096,30,5,30.5,
maskedImage2978.png,0.71871401,129621,130071,30,6,30.6,
maskedImage2993.png,0.495982497,40657,68446,30,6,30.6,
maskedImage2995.png,0.54446512,104761,153954,30,6,30.6,
maskedImage2981.png,0.961925725,67374,47309,30,7,30.7,
maskedImage2987.png,0.396720969,11951,26279,30,7,30.7,
maskedImage2988.png,0.539471846,23472,35477,30,7,30.7,
maskedImage2984.png,0.432707169,24614,45029,30,8,30.8,
maskedImage2991.png,0.884066555,181831,144847,30,8,30.8,
maskedImage2997.png,0.83911364,223137,186817,30,8,30.8,
maskedImage3001.png,0.062379177,5014,61939,31,1,31.1,
maskedImage3015.png,0.516212343,117293,167159,31,1,31.1,
maskedImage3022.png,0.598483926,115378,148159,31,1,31.1,
maskedImage3004.png,0.952647965,219690,158266,31,2,31.2,
maskedImage3006.png,0.884747231,170920,132701,31,2,31.2,
maskedImage3021.png,0.823358737,157523,140083,31,2,31.2,
maskedImage3002.png,0.929859502,255349,189233,31,3,31.3,
maskedImage3012.png,0.62250393,60046,74170,31,3,31.3,
maskedImage3023.png,0.786061476,117266,107663,31,3,31.3,
maskedImage3008.png,0.822154126,132847,118133,31,4,31.4,
maskedImage3018.png,0.810518934,129179,108224,31,4,31.4,
maskedImage3019.png,0.826368244,229298,199873,31,4,31.4,
maskedImage3009.png,0.316115702,13413,33246,31,5,31.5,
maskedImage3010.png,0.039054808,731,18344,31,5,31.5,
maskedImage3024.png,0.376453663,21250,43806,31,5,31.5,
maskedImage3013.png,0.718660231,126504,135062,31,6,31.6,
maskedImage3017.png,0.267931212,35630,120106,31,6,31.6,
maskedImage3020.png,0.623018796,81016,98860,31,6,31.6,
maskedImage3005.png,0.801429761,124224,107888,31,7,31.7,
maskedImage3007.png,0.801604152,114298,97659,31,7,31.7,
maskedImage3016.png,0.859516473,130403,103962,31,7,31.7,
maskedImage3003.png,0.39525821,42960,79787,31,8,31.8,
maskedImage3011.png,0.060501247,3333,43633,31,8,31.8,
maskedImage3014.png,0.338028169,15746,39233,31,8,31.8,
maskedImage3027.png,0,0,52853,32,1,32.1,
maskedImage3033.png,0,0,34986,32,1,32.1,
maskedImage3036.png,0.095249294,9119,76920,32,1,32.1,
maskedImage3025.png,0.773511032,143727,137098,32,2,32.2,
maskedImage3031.png,0.834371497,175700,145553,32,2,32.2,
maskedImage3046.png,0.276898734,19493,64189,32,2,32.2,
maskedImage3032.png,0.706252198,126253,116265,32,3,32.3,
maskedImage3034.png,0.575963971,82074,107032,32,3,32.3,
maskedImage3047.png,0.706203256,84998,91684,32,3,32.3,
maskedImage3035.png,0.793360261,258530,225711,32,4,32.4,
maskedImage3037.png,0.766854385,91732,82649,32,4,32.4,
maskedImage3044.png,0.833464344,254931,202829,32,4,32.4,
maskedImage3028.png,0.362080492,32676,68099,32,5,32.5,
maskedImage3030.png,0.840937285,36764,31972,32,5,32.5,
maskedImage3045.png,0.082591725,3578,39917,32,5,32.5,
maskedImage3026.png,0.002902557,67,16162,32,6,32.6,
maskedImage3039.png,0.000494968,18,34076,32,6,32.6,
maskedImage3041.png,0.08,1392,18175,32,6,32.6,
maskedImage3029.png,0.000620861,12,25356,32,7,32.7,
maskedImage3038.png,0,38,49330,32,7,32.7,
maskedImage3043.png,0.009196459,204,31414,32,7,32.7,
maskedImage3040.png,0.686416487,74027,75335,32,8,32.8,
maskedImage3042.png,0.445403838,55283,94330,32,8,32.8,
maskedImage3048.png,0.611243621,82161,100223,32,8,32.8,
maskedImage3054.png,0.618649374,48766,57182,33,1,33.1,
maskedImage3057.png,0.513602926,91459,139304,33,1,33.1,
maskedImage3061.png,0.022195663,2071,71526,33,1,33.1,
maskedImage3059.png,0.507458564,20695,24597,33,2,33.2,
maskedImage3060.png,0.719666812,123656,113745,33,2,33.2,
maskedImage3064.png,0.95532618,181703,129685,33,2,33.2,
maskedImage3056.png,0.480376691,35349,57768,33,3,33.3,
maskedImage3068.png,0.236064273,8436,33303,33,3,33.3,
maskedImage3072.png,0.466501004,16151,29797,33,3,33.3,
maskedImage3055.png,0.72403543,95379,83992,33,4,33.4,
maskedImage3070.png,0.449438202,51296,104129,33,4,33.4,
maskedImage3071.png,0.507771095,32201,46725,33,4,33.4,
maskedImage3049.png,0.219127651,9998,39212,33,5,33.5,
maskedImage3058.png,0.734183182,146802,122727,33,5,33.5,
maskedImage3069.png,0.720898911,74540,67809,33,5,33.5,
maskedImage3052.png,0.068213587,782,8312,33,6,33.6,
maskedImage3062.png,0.099135063,881,11170,33,6,33.6,
maskedImage3065.png,0.147006783,3552,21776,33,6,33.6,
maskedImage3051.png,0.533988111,24762,28375,33,7,33.7,
maskedImage3066.png,0.218950829,5079,21123,33,7,33.7,
maskedImage3067.png,0.422446069,18018,32602,33,7,33.7,
maskedImage3050.png,0.733072728,123297,105934,33,8,33.8,
maskedImage3053.png,0.37278385,27983,57592,33,8,33.8,
maskedImage3063.png,0.435943866,19090,38183,33,8,33.8,
maskedImage3076.png,0.226078878,7809,34614,34,1,34.1,
maskedImage3084.png,0,26,135474,34,1,34.1,
maskedImage3096.png,0,4,108828,34,1,34.1,
maskedImage3077.png,0.713619601,57735,60246,34,2,34.2,
maskedImage3080.png,0.856747259,227695,186581,34,2,34.2,
maskedImage3081.png,0.742276742,150225,127900,34,2,34.2,
maskedImage3074.png,0.440637066,17715,33240,34,3,34.3,
maskedImage3075.png,0.62970363,36426,46006,34,3,34.3,
maskedImage3092.png,0.486114784,6015,10724,34,3,34.3,
maskedImage3079.png,0.722898066,100415,102777,34,4,34.4,
maskedImage3087.png,0.750715566,112342,92167,34,4,34.4,
maskedImage3091.png,0.960118047,311322,227793,34,4,34.4,
maskedImage3082.png,0.801582988,93578,73365,34,5,34.5,
maskedImage3093.png,0.725401182,100774,98853,34,5,34.5,
maskedImage3094.png,0.528292976,43204,64909,34,5,34.5,
